embedding_model,topic_id,topic_label,document_id,score,x,y,density,color,label,cohesive
all-mpnet-base-v2,22,Fact-Checking & Verification,438,,8.317132,9.615506,0.21112246811389923,"(1.0, 0.7333333333333333, 0.47058823529411764, 1.0)","T22
0.21",True
all-mpnet-base-v2,23,Misinformation & Propaganda,29,,12.587666,10.009888,0.18350444734096527,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.18",True
all-mpnet-base-v2,23,Misinformation & Propaganda,67,,12.5607815,10.207829,0.18350444734096527,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.18",True
all-mpnet-base-v2,23,Misinformation & Propaganda,74,,12.655246,10.068089,0.18350444734096527,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.18",True
all-mpnet-base-v2,23,Misinformation & Propaganda,144,,12.541916,9.982878,0.18350444734096527,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.18",True
all-mpnet-base-v2,23,Misinformation & Propaganda,184,,12.473501,9.877628,0.18350444734096527,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.18",True
all-mpnet-base-v2,23,Misinformation & Propaganda,248,,12.664439,9.945371,0.18350444734096527,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.18",True
all-mpnet-base-v2,23,Misinformation & Propaganda,255,,12.685568,10.166804,0.18350444734096527,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.18",True
all-mpnet-base-v2,24,Misinformation & Propaganda,17,,13.484122,7.3998566,0.22667834162712097,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.23",True
all-mpnet-base-v2,24,Misinformation & Propaganda,168,,13.67738,7.814997,0.22667834162712097,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.23",True
all-mpnet-base-v2,24,Misinformation & Propaganda,174,,13.72123,7.4632115,0.22667834162712097,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.23",True
all-mpnet-base-v2,24,Misinformation & Propaganda,179,,13.548237,7.5878196,0.22667834162712097,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.23",True
all-mpnet-base-v2,24,Misinformation & Propaganda,185,,13.63506,7.4971604,0.22667834162712097,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.23",True
all-mpnet-base-v2,24,Misinformation & Propaganda,246,,13.765248,7.519059,0.22667834162712097,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.23",True
all-mpnet-base-v2,24,Misinformation & Propaganda,317,,13.792005,7.5923004,0.22667834162712097,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.23",True
all-mpnet-base-v2,25,Fact-Checking & Verification,12,,9.129417,7.7925234,0.33140748739242554,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.33",True
all-mpnet-base-v2,25,Fact-Checking & Verification,152,,9.600412,7.7312894,0.33140748739242554,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.33",True
all-mpnet-base-v2,25,Fact-Checking & Verification,153,,9.121158,7.972567,0.33140748739242554,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.33",True
all-mpnet-base-v2,25,Fact-Checking & Verification,155,,9.34056,8.1020975,0.33140748739242554,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.33",True
all-mpnet-base-v2,25,Fact-Checking & Verification,227,,9.277015,7.9511714,0.33140748739242554,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.33",True
all-mpnet-base-v2,25,Fact-Checking & Verification,287,,9.46479,8.031236,0.33140748739242554,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.33",True
all-mpnet-base-v2,25,Fact-Checking & Verification,465,,8.985578,7.7948346,0.33140748739242554,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.33",True
all-mpnet-base-v2,27,Misinformation & Propaganda,59,,13.414344,8.330654,0.23380902409553528,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353, 1.0)","T27
0.23",True
all-mpnet-base-v2,27,Misinformation & Propaganda,85,,13.175703,8.329688,0.23380902409553528,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353, 1.0)","T27
0.23",True
all-mpnet-base-v2,27,Misinformation & Propaganda,87,,13.165138,8.401978,0.23380902409553528,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353, 1.0)","T27
0.23",True
all-mpnet-base-v2,27,Misinformation & Propaganda,195,,13.240718,8.39977,0.23380902409553528,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353, 1.0)","T27
0.23",True
all-mpnet-base-v2,27,Misinformation & Propaganda,206,,13.067262,8.36682,0.23380902409553528,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353, 1.0)","T27
0.23",True
all-mpnet-base-v2,27,Misinformation & Propaganda,311,,12.803572,8.175713,0.23380902409553528,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353, 1.0)","T27
0.23",True
all-mpnet-base-v2,27,Misinformation & Propaganda,332,,13.124008,8.360463,0.23380902409553528,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353, 1.0)","T27
0.23",True
all-mpnet-base-v2,28,"medical, health",0,,9.38564,8.492521,0.3662087023258209,"(0.7725490196078432, 0.6901960784313725, 0.8352941176470589, 1.0)","T28
0.37",True
all-mpnet-base-v2,28,"medical, health",52,,9.587437,8.398007,0.3662087023258209,"(0.7725490196078432, 0.6901960784313725, 0.8352941176470589, 1.0)","T28
0.37",True
all-mpnet-base-v2,28,"medical, health",142,,9.701242,8.371292,0.3662087023258209,"(0.7725490196078432, 0.6901960784313725, 0.8352941176470589, 1.0)","T28
0.37",True
all-mpnet-base-v2,28,"medical, health",203,,9.1959095,8.542296,0.3662087023258209,"(0.7725490196078432, 0.6901960784313725, 0.8352941176470589, 1.0)","T28
0.37",True
all-mpnet-base-v2,28,"medical, health",442,,9.734332,8.323894,0.3662087023258209,"(0.7725490196078432, 0.6901960784313725, 0.8352941176470589, 1.0)","T28
0.37",True
all-mpnet-base-v2,28,"medical, health",489,,9.946196,8.173935,0.3662087023258209,"(0.7725490196078432, 0.6901960784313725, 0.8352941176470589, 1.0)","T28
0.37",True
all-mpnet-base-v2,29,Credibility Assessment,1,,10.843727,5.690863,0.23949161171913147,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354, 1.0)","T29
0.24",True
all-mpnet-base-v2,29,Credibility Assessment,2,,10.407346,5.8004904,0.23949161171913147,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354, 1.0)","T29
0.24",True
all-mpnet-base-v2,29,Credibility Assessment,284,,10.486754,5.7443256,0.23949161171913147,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354, 1.0)","T29
0.24",True
all-mpnet-base-v2,29,Credibility Assessment,406,,10.671058,5.651466,0.23949161171913147,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354, 1.0)","T29
0.24",True
all-mpnet-base-v2,29,Credibility Assessment,407,,10.686785,5.632223,0.23949161171913147,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354, 1.0)","T29
0.24",True
all-mpnet-base-v2,29,Credibility Assessment,491,,10.404323,5.6598096,0.23949161171913147,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354, 1.0)","T29
0.24",True
all-mpnet-base-v2,30,Rumor on Social Media,18,,12.668995,9.51318,0.20476244390010834,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451, 1.0)","T30
0.20",True
all-mpnet-base-v2,30,Rumor on Social Media,362,,12.995285,9.503018,0.20476244390010834,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451, 1.0)","T30
0.20",True
all-mpnet-base-v2,30,Rumor on Social Media,404,,12.911236,9.402511,0.20476244390010834,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451, 1.0)","T30
0.20",True
all-mpnet-base-v2,30,Rumor on Social Media,405,,13.035377,9.573918,0.20476244390010834,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451, 1.0)","T30
0.20",True
all-mpnet-base-v2,30,Rumor on Social Media,460,,12.782587,9.384494,0.20476244390010834,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451, 1.0)","T30
0.20",True
all-mpnet-base-v2,30,Rumor on Social Media,474,,12.984789,9.537417,0.20476244390010834,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451, 1.0)","T30
0.20",True
all-mpnet-base-v2,31,Misinformation & Propaganda,70,,13.397926,8.198725,0.15852265059947968,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902, 1.0)","T31
0.16",True
all-mpnet-base-v2,31,Misinformation & Propaganda,76,,13.584979,8.026234,0.15852265059947968,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902, 1.0)","T31
0.16",True
all-mpnet-base-v2,31,Misinformation & Propaganda,156,,13.552679,8.150733,0.15852265059947968,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902, 1.0)","T31
0.16",True
all-mpnet-base-v2,31,Misinformation & Propaganda,169,,13.653409,8.0491495,0.15852265059947968,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902, 1.0)","T31
0.16",True
all-mpnet-base-v2,31,Misinformation & Propaganda,400,,13.481512,8.090081,0.15852265059947968,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902, 1.0)","T31
0.16",True
all-mpnet-base-v2,34,"title, layer",166,,13.563553,8.329037,0.2061087191104889,"(0.7803921568627451, 0.7803921568627451, 0.7803921568627451, 1.0)","T34
0.21",True
all-mpnet-base-v2,34,"title, layer",371,,13.401278,8.1036215,0.2061087191104889,"(0.7803921568627451, 0.7803921568627451, 0.7803921568627451, 1.0)","T34
0.21",True
all-mpnet-base-v2,34,"title, layer",390,,13.556327,8.342877,0.2061087191104889,"(0.7803921568627451, 0.7803921568627451, 0.7803921568627451, 1.0)","T34
0.21",True
all-mpnet-base-v2,34,"title, layer",444,,13.720126,8.181029,0.2061087191104889,"(0.7803921568627451, 0.7803921568627451, 0.7803921568627451, 1.0)","T34
0.21",True
all-mpnet-base-v2,34,"title, layer",445,,13.689312,8.247569,0.2061087191104889,"(0.7803921568627451, 0.7803921568627451, 0.7803921568627451, 1.0)","T34
0.21",True
all-mpnet-base-v2,35,"video, cheapfakes",36,,12.91785,9.958996,0.2543465495109558,"(0.7372549019607844, 0.7411764705882353, 0.13333333333333333, 1.0)","T35
0.25",True
all-mpnet-base-v2,35,"video, cheapfakes",148,,12.857085,9.950625,0.2543465495109558,"(0.7372549019607844, 0.7411764705882353, 0.13333333333333333, 1.0)","T35
0.25",True
all-mpnet-base-v2,35,"video, cheapfakes",175,,12.770151,9.543841,0.2543465495109558,"(0.7372549019607844, 0.7411764705882353, 0.13333333333333333, 1.0)","T35
0.25",True
all-mpnet-base-v2,35,"video, cheapfakes",235,,13.02035,9.843345,0.2543465495109558,"(0.7372549019607844, 0.7411764705882353, 0.13333333333333333, 1.0)","T35
0.25",True
all-mpnet-base-v2,35,"video, cheapfakes",239,,12.883904,10.027897,0.2543465495109558,"(0.7372549019607844, 0.7411764705882353, 0.13333333333333333, 1.0)","T35
0.25",True
all-mpnet-base-v2,36,Credibility Assessment,220,,10.238123,5.8347874,0.26445090770721436,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883, 1.0)","T36
0.26",True
all-mpnet-base-v2,36,Credibility Assessment,380,,10.523596,5.4060564,0.26445090770721436,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883, 1.0)","T36
0.26",True
all-mpnet-base-v2,36,Credibility Assessment,470,,10.365597,5.4936376,0.26445090770721436,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883, 1.0)","T36
0.26",True
all-mpnet-base-v2,36,Credibility Assessment,480,,10.203172,5.620246,0.26445090770721436,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883, 1.0)","T36
0.26",True
all-mpnet-base-v2,36,Credibility Assessment,493,,10.310341,5.5160546,0.26445090770721436,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883, 1.0)","T36
0.26",True
all-mpnet-base-v2,37,NLP Methods,280,,8.7880945,9.746412,0.19852128624916077,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529, 1.0)","T37
0.20",True
all-mpnet-base-v2,37,NLP Methods,286,,8.65528,9.600483,0.19852128624916077,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529, 1.0)","T37
0.20",True
all-mpnet-base-v2,37,NLP Methods,342,,8.627685,9.53337,0.19852128624916077,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529, 1.0)","T37
0.20",True
all-mpnet-base-v2,37,NLP Methods,344,,8.785376,9.763987,0.19852128624916077,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529, 1.0)","T37
0.20",True
all-mpnet-base-v2,37,NLP Methods,379,,8.687273,9.438111,0.19852128624916077,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529, 1.0)","T37
0.20",True
all-mpnet-base-v2,38,Fact-Checking & Verification,8,,6.853493,7.465474,0.11693412065505981,"(0.6196078431372549, 0.8549019607843137, 0.8980392156862745, 1.0)","T38
0.12",True
all-mpnet-base-v2,38,Fact-Checking & Verification,14,,6.9274693,7.4345894,0.11693412065505981,"(0.6196078431372549, 0.8549019607843137, 0.8980392156862745, 1.0)","T38
0.12",True
all-mpnet-base-v2,38,Fact-Checking & Verification,107,,6.869545,7.5916643,0.11693412065505981,"(0.6196078431372549, 0.8549019607843137, 0.8980392156862745, 1.0)","T38
0.12",True
all-mpnet-base-v2,38,Fact-Checking & Verification,133,,6.932244,7.500881,0.11693412065505981,"(0.6196078431372549, 0.8549019607843137, 0.8980392156862745, 1.0)","T38
0.12",True
all-mpnet-base-v2,38,Fact-Checking & Verification,288,,7.006521,7.4423313,0.11693412065505981,"(0.6196078431372549, 0.8549019607843137, 0.8980392156862745, 1.0)","T38
0.12",True
all-mpnet-base-v2,39,Fact-Checking & Verification,413,,8.432528,9.027996,0.220690056681633,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T39
0.22",True
all-mpnet-base-v2,39,Fact-Checking & Verification,416,,8.620275,8.851921,0.220690056681633,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T39
0.22",True
all-mpnet-base-v2,39,Fact-Checking & Verification,418,,8.49975,8.872124,0.220690056681633,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T39
0.22",True
all-mpnet-base-v2,39,Fact-Checking & Verification,431,,8.405522,8.82931,0.220690056681633,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T39
0.22",True
all-mpnet-base-v2,39,Fact-Checking & Verification,449,,8.598852,9.138999,0.220690056681633,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T39
0.22",True
